ID_Cliente,Tem_Carro,Tem_Casa_Propria,Qtd_Filhos,Rendimento_Anual,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Idade,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Ocupacao,Tamanho_Familia,Anos_empregado,Mau
5009206,0,0,0,292500.0,Servidor publico,Ensino medio,Casado,Casa propria,57.0,1,1,0,Contabilidade,2.0,23.8,0
5009207,0,0,0,292500.0,Servidor publico,Ensino medio,Casado,Casa propria,57.0,1,1,0,Contabilidade,2.0,23.8,0
5009208,0,0,0,292500.0,Servidor publico,Ensino medio,Casado,Casa propria,57.0,1,1,0,Contabilidade,2.0,23.8,0
5009209,0,0,0,292500.0,Servidor publico,Ensino medio,Casado,Casa propria,57.0,1,1,0,Contabilidade,2.0,23.8,0
5009213,0,0,0,270000.0,Empregado,Ensino superior,Casado,Casa propria,34.0,1,1,0,Contabilidade,2.0,2.4,0
5009215,0,0,0,270000.0,Empregado,Ensino superior,Casado,Casa propria,34.0,1,1,0,Contabilidade,2.0,2.4,0
5009220,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009222,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009223,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009224,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009225,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009226,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009227,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009232,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009233,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009234,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009236,1,0,0,225000.0,Empregado,Ensino medio,Casado,Casa propria,40.0,1,0,0,Gerencia,2.0,2.2,0
5009238,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,29.0,0,1,0,Motorista,2.0,2.7,0
5009239,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,29.0,0,1,0,Motorista,2.0,2.7,0
5009240,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,29.0,0,1,0,Motorista,2.0,2.7,0
5009242,0,0,0,74250.0,Empregado,Ensino superior,Separado,Habitacao publica,52.0,0,1,0,Equipe principal,1.0,14.4,0
5009246,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,1,0,Outros,2.0,5.9,0
5009247,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,1,0,Outros,2.0,5.9,0
5009248,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,1,0,Outros,2.0,5.9,0
5009249,1,0,1,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,1,0,0,Motorista,3.0,2.5,0
5009251,1,0,1,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,1,0,0,Motorista,3.0,2.5,0
5009252,1,0,1,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,1,0,0,Motorista,3.0,2.5,0
5009253,1,0,1,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,1,0,0,Motorista,3.0,2.5,0
5009260,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,40.0,0,1,0,Equipe principal,2.0,3.5,0
5009261,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,40.0,0,1,0,Equipe principal,2.0,3.5,0
5009263,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,40.0,0,1,0,Equipe principal,2.0,3.5,0
5009265,1,0,0,337500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,28.0,1,1,0,Gerencia,2.0,4.5,0
5009266,1,0,0,337500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,28.0,1,1,0,Gerencia,2.0,4.5,0
5009267,1,0,0,337500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,28.0,1,1,0,Gerencia,2.0,4.5,0
5009268,1,0,0,337500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,28.0,1,1,0,Gerencia,2.0,4.5,0
5009269,1,0,0,337500.0,Servidor publico,Ensino superior,Casado,Mora com os pais,28.0,1,1,0,Gerencia,2.0,4.5,0
5009270,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009271,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009272,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009274,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009275,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009276,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009277,0,0,0,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,40.0,0,1,0,Construcao Civil,2.0,6.7,0
5009278,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009279,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009280,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009281,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009284,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009285,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009286,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009287,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009290,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009292,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009293,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009294,0,0,0,130500.0,Empregado,Ensino medio,Uniao estavel,Casa propria,41.0,0,1,0,Limpeza,2.0,13.2,0
5009295,0,0,0,144000.0,Pensionista,Ensino medio,Casado,Casa propria,58.0,0,1,0,Outros,2.0,-1.0,0
5009297,0,0,0,193500.0,Empregado,Ensino medio,Solteiro,Habitacao publica,44.0,0,1,0,Construcao Civil,1.0,5.1,0
5009299,0,0,0,193500.0,Empregado,Ensino medio,Solteiro,Habitacao publica,44.0,0,1,0,Construcao Civil,1.0,5.1,0
5009300,0,0,0,193500.0,Empregado,Ensino medio,Solteiro,Habitacao publica,44.0,0,1,0,Construcao Civil,1.0,5.1,0
5009302,0,0,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,60.0,0,0,0,Outros,1.0,-1.0,0
5009303,0,0,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,60.0,0,0,0,Outros,1.0,-1.0,0
5009304,0,0,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,60.0,0,0,0,Outros,1.0,-1.0,0
5009305,0,0,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,60.0,0,0,0,Outros,1.0,-1.0,0
5009306,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009307,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009308,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009309,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009310,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009311,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009312,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009313,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009315,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009316,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009317,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009319,1,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,1,Outros,2.0,-1.0,0
5009325,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009327,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009329,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009330,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009331,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009332,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009333,1,0,0,267750.0,Empregado,Ensino superior,Casado,Casa propria,58.0,0,1,0,Construcao Civil,2.0,13.0,0
5009336,0,0,0,139500.0,Empregado,Ensino superior,Separado,Casa propria,44.0,0,0,0,Gerencia,1.0,19.5,0
5009337,0,0,0,139500.0,Empregado,Ensino superior,Separado,Casa propria,44.0,0,0,0,Gerencia,1.0,19.5,0
5009338,0,0,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,51.0,1,1,0,Seguranca,2.0,14.5,0
5009339,0,0,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,51.0,1,1,0,Seguranca,2.0,14.5,0
5009340,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009341,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009342,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009343,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009344,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009345,1,0,0,252000.0,Empregado,Ensino medio,Casado,Casa propria,29.0,0,0,0,Alta tecnologia,2.0,6.7,0
5009349,0,0,0,180000.0,Associado comercial,Ensino fundamental,Casado,Casa propria,58.0,0,1,0,Motorista,2.0,0.4,0
5009355,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,54.0,1,1,0,Construcao Civil,2.0,14.4,0
5009358,0,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,54.0,1,1,0,Construcao Civil,2.0,14.4,0
5009361,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009362,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009363,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009365,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009366,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009367,1,0,0,180000.0,Associado comercial,Ensino superior,Uniao estavel,Casa propria,41.0,1,0,0,Motorista,2.0,1.6,0
5009368,1,0,0,115290.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,1,1,Outros,2.0,-1.0,0
5009373,1,0,0,115290.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,1,1,Outros,2.0,-1.0,0
5009378,0,0,2,225000.0,Empregado,Ensino superior,Casado,Casa propria,31.0,1,0,1,Equipe principal,4.0,4.8,0
5009389,0,0,0,279000.0,Servidor publico,Ensino superior,Solteiro,Casa propria,30.0,0,0,0,Equipe principal,1.0,8.7,0
5009391,0,0,0,279000.0,Servidor publico,Ensino superior,Solteiro,Casa propria,30.0,0,0,0,Equipe principal,1.0,8.7,0
5009392,0,0,0,279000.0,Servidor publico,Ensino superior,Solteiro,Casa propria,30.0,0,0,0,Equipe principal,1.0,8.7,0
5009393,0,0,0,279000.0,Servidor publico,Ensino superior,Solteiro,Casa propria,30.0,0,0,0,Equipe principal,1.0,8.7,0
5009396,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009397,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009398,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009399,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009400,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009401,0,0,1,76500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,34.0,1,0,0,Contabilidade,3.0,1.4,0
5009403,0,0,0,202500.0,Associado comercial,Ensino medio,Casado,Casa propria,56.0,1,1,0,Seguranca,2.0,0.7,0
5009405,0,0,0,234000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,38.0,1,1,0,Motorista,2.0,6.3,0
5009406,0,0,0,234000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,38.0,1,1,0,Motorista,2.0,6.3,0
5009408,0,0,0,234000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,38.0,1,1,0,Motorista,2.0,6.3,0
5009410,0,0,0,234000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,38.0,1,1,0,Motorista,2.0,6.3,0
5112901,0,0,0,234000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,38.0,1,1,0,Motorista,2.0,6.3,0
5009420,0,0,0,90000.0,Empregado,Ensino medio,Solteiro,Casa propria,53.0,1,1,0,Equipe principal,1.0,1.3,0
5009424,0,0,0,108000.0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,22.0,1,0,0,Cozinha,1.0,3.6,0
5009425,0,0,0,108000.0,Empregado,Ensino medio,Solteiro,Cooperativa habitacional,22.0,1,0,0,Cozinha,1.0,3.6,0
5009428,0,0,0,198000.0,Empregado,Ensino medio,Solteiro,Mora com os pais,24.0,1,0,0,Construcao Civil,1.0,3.2,0
5009431,1,0,0,360000.0,Servidor publico,Ensino superior,Casado,Habitacao publica,41.0,1,1,0,Motorista,2.0,3.3,0
5009435,0,0,0,135000.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,1,0,Outros,2.0,-1.0,0
5009445,1,0,0,270000.0,Associado comercial,Ensino superior incompleto,Uniao estavel,Casa propria,38.0,1,0,0,Outros,2.0,2.0,0
5009448,1,0,0,81000.0,Empregado,Ensino medio,Casado,Mora com os pais,40.0,1,0,0,Motorista,2.0,9.3,0
5009450,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009451,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009452,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009453,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009454,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009455,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009456,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009457,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009458,0,0,0,202500.0,Servidor publico,Ensino superior,Casado,Casa propria,47.0,0,1,0,Construcao Civil,2.0,3.7,0
5009465,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009466,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009468,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009470,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009471,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009472,0,0,0,157500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,1,1,0,Outros,2.0,27.0,0
5009473,0,0,0,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,36.0,0,1,0,Outros,2.0,12.2,0
5009481,0,0,0,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,36.0,0,1,0,Outros,2.0,12.2,0
5009484,0,0,0,135000.0,Empregado,Ensino medio,Casado,Habitacao publica,33.0,0,0,0,Cozinha,2.0,2.2,0
5009487,0,0,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,0,0,0,Outros,4.0,7.9,0
5009488,0,0,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,0,0,0,Outros,4.0,7.9,0
5009489,0,0,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,27.0,0,0,0,Outros,4.0,7.9,0
5009490,1,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,44.0,1,1,0,Construcao Civil,2.0,17.0,0
5009492,1,0,0,135000.0,Associado comercial,Ensino medio,Casado,Casa propria,44.0,1,1,0,Construcao Civil,2.0,17.0,0
5009493,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009495,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009497,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009498,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009499,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009500,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009502,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009503,1,0,0,270000.0,Associado comercial,Ensino medio,Casado,Casa propria,32.0,1,0,1,Motorista,2.0,3.2,0
5009509,0,0,0,202500.0,Empregado,Ensino superior,Casado,Casa propria,44.0,0,1,0,Equipe principal,2.0,13.5,0
5009510,0,0,0,202500.0,Empregado,Ensino superior,Casado,Casa propria,44.0,0,1,0,Equipe principal,2.0,13.5,0
5009512,0,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Casa propria,46.0,0,0,0,Equipe principal,2.0,7.4,0
5009515,0,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Casa propria,46.0,0,0,0,Equipe principal,2.0,7.4,0
5009516,0,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Casa propria,46.0,0,0,0,Equipe principal,2.0,7.4,0
5009517,0,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Casa propria,46.0,0,0,0,Equipe principal,2.0,7.4,0
5009519,1,0,2,180000.0,Empregado,Ensino superior incompleto,Casado,Casa propria,34.0,1,0,0,Construcao Civil,4.0,5.9,0
5009525,1,0,1,112500.0,Empregado,Ensino medio,Separado,Cooperativa habitacional,33.0,1,0,0,Construcao Civil,2.0,3.1,0
5009526,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009527,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009529,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009530,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009531,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009534,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009535,1,0,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,37.0,0,1,0,Outros,2.0,2.7,0
5009536,1,0,0,216000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,0,0,Construcao Civil,2.0,2.4,0
5009537,1,0,0,202500.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,1,1,0,Venda,2.0,4.8,0
5009540,1,0,0,202500.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,1,1,0,Venda,2.0,4.8,0
5009541,1,0,0,202500.0,Associado comercial,Ensino medio,Casado,Casa propria,43.0,1,1,0,Venda,2.0,4.8,0
5009543,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009545,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009546,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009551,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009554,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009555,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009557,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009558,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009559,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009560,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009561,0,0,0,198000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,52.0,0,0,0,Construcao Civil,2.0,26.7,0
5009565,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009567,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009568,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009569,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009570,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009571,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009572,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009573,1,0,0,180000.0,Empregado,Ensino medio,Casado,Casa propria,42.0,1,1,0,Construcao Civil,2.0,8.6,0
5009575,1,0,0,315000.0,Empregado,Ensino medio,Casado,Casa propria,47.0,0,0,0,Contabilidade,2.0,2.2,0
5009577,0,0,0,112500.0,Pensionista,Ensino medio,Casado,Casa propria,58.0,0,0,0,Outros,2.0,-1.0,0
5009578,0,0,0,112500.0,Pensionista,Ensino medio,Casado,Casa propria,58.0,0,0,0,Outros,2.0,-1.0,0
5009580,0,0,0,112500.0,Pensionista,Ensino medio,Casado,Casa propria,58.0,0,0,0,Outros,2.0,-1.0,0
5009582,0,0,0,90000.0,Empregado,Ensino medio,Separado,Casa propria,32.0,0,0,0,Venda,1.0,1.9,0
5009583,0,0,0,90000.0,Empregado,Ensino medio,Separado,Casa propria,32.0,0,0,0,Venda,1.0,1.9,0
5009584,0,0,0,90000.0,Empregado,Ensino medio,Separado,Casa propria,32.0,0,0,0,Venda,1.0,1.9,0
5009585,0,0,0,45000.0,Empregado,Ensino medio,Separado,Casa propria,39.0,0,1,0,Venda,1.0,2.2,0
5009593,1,0,0,144000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,1,1,0,Equipe principal,2.0,2.4,0
5009595,1,0,0,144000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,1,1,0,Equipe principal,2.0,2.4,0
5009597,1,0,0,144000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,1,1,0,Equipe principal,2.0,2.4,0
5009599,1,0,0,144000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,1,1,0,Equipe principal,2.0,2.4,0
5009600,1,0,0,144000.0,Empregado,Ensino medio,Casado,Casa propria,48.0,1,1,0,Equipe principal,2.0,2.4,0
5009602,1,0,0,315000.0,Associado comercial,Ensino superior,Casado,Casa propria,37.0,1,1,0,Venda,2.0,7.5,0
